ID,Type,Pic_Link,Longitude,Latitude,Text,Hashtags,Created_At
907883600783314945,Not_Specified,,,,"#WednesdayWisdom Do you want the straightest locks? Make sure you try this technique!
#hottoolsproeu… https://t.co/bMt7Uy1Zum","['#WednesdayWisdom', '#hottoolsproeu']",Wed Sep 13 08:28:12 +0000 2017
907786757697146880,Not_Specified,,-104.98854356,39.75367758,"It's Tour de Flatirons season, who's excited?
&lt;-This guy.
.
.
.
#Colorado #Boulder #Flatirons… https://t.co/XmyRo5j69m","['#Colorado', '#Boulder', '#Flatirons']",Wed Sep 13 02:03:23 +0000 2017
907528847263924224,Not_Specified,,,,RT @SonofSteak: It's #friyay! Celebrate the weekend starting with us and one of our  #flatirons. Complimented by our #handcut @Albert_Bartl…,"['#friyay', '#flatirons', '#handcut']",Tue Sep 12 08:58:32 +0000 2017
908145304515629056,Not_Specified,,,,"Best View ✨
.
.
#boulder #bouldercolorado #chautauqua #flatirons #flatironsboulder #shadesofblue… https://t.co/oYN8ZovbDT","['#boulder', '#bouldercolorado', '#chautauqua', '#flatirons', '#flatironsboulder', '#shadesofblue']",Thu Sep 14 01:48:07 +0000 2017
910892711921750021,Not_Specified,,,,RT @cuatlas: ATLAS ops director Stephanie gets chummy w/ #CUBuffs #Chip at the recent CU staff appreciation ice cream social #BeBoulder htt…,"['#CUBuffs', '#Chip', '#BeBoulder']",Thu Sep 21 15:45:20 +0000 2017
910878395843653632,Not_Specified,,,,ATLAS ops director Stephanie gets chummy w/ #CUBuffs #Chip at the recent CU staff appreciation ice cream social… https://t.co/OuLASsYj8j,"['#CUBuffs', '#Chip']",Thu Sep 21 14:48:27 +0000 2017
910811196571492352,Not_Specified,,,,RT @CUBoulder: We love seeing all of these innovative Buffs gathered in one place! #BeBoulder #CUNVC10 https://t.co/nUxk9Cl4NB,"['#BeBoulder', '#CUNVC10']",Thu Sep 21 10:21:25 +0000 2017
910750043488927744,Not_Specified,,,,RT @CUBoulder: We love seeing all of these innovative Buffs gathered in one place! #BeBoulder #CUNVC10 https://t.co/nUxk9Cl4NB,"['#BeBoulder', '#CUNVC10']",Thu Sep 21 06:18:25 +0000 2017
910677627282776064,Not_Specified,,,,RT @CUBoulder: We love seeing all of these innovative Buffs gathered in one place! #BeBoulder #CUNVC10 https://t.co/nUxk9Cl4NB,"['#BeBoulder', '#CUNVC10']",Thu Sep 21 01:30:40 +0000 2017
910654837414445056,Not_Specified,,,,We love seeing all of these innovative Buffs gathered in one place! #BeBoulder #CUNVC10 https://t.co/nUxk9Cl4NB,"['#BeBoulder', '#CUNVC10']",Thu Sep 21 00:00:07 +0000 2017
910605702888148992,Not_Specified,,,,Earn 2000 PIPs as a steward of CO's natural resources. @VOC_Colorado  https://t.co/VytzKvs1Rc #findyourplace #cubuffs #cuboulder #beboulder,"['#findyourplace', '#cubuffs', '#cuboulder', '#beboulder']",Wed Sep 20 20:44:52 +0000 2017
910595353694670848,video,https://pbs.twimg.com/ext_tw_video_thumb/910233742634917889/pu/img/waCFeiC9GO7DYezt.jpg,,,RT @CUBoulder: A summer job in a -30 degree freezer: our students study ancient ice cores with @INSTAAR. #BeBoulder https://t.co/Wl5UkEmrQu,['#BeBoulder'],Wed Sep 20 20:03:45 +0000 2017
910585572548374528,video,https://pbs.twimg.com/ext_tw_video_thumb/910233742634917889/pu/img/waCFeiC9GO7DYezt.jpg,,,RT @CUBoulder: A summer job in a -30 degree freezer: our students study ancient ice cores with @INSTAAR. #BeBoulder https://t.co/Wl5UkEmrQu,['#BeBoulder'],Wed Sep 20 19:24:53 +0000 2017
910579517927956480,video,https://pbs.twimg.com/ext_tw_video_thumb/910233742634917889/pu/img/waCFeiC9GO7DYezt.jpg,,,RT @CUBoulder: A summer job in a -30 degree freezer: our students study ancient ice cores with @INSTAAR. #BeBoulder https://t.co/Wl5UkEmrQu,['#BeBoulder'],Wed Sep 20 19:00:49 +0000 2017
910579113701801984,video,https://pbs.twimg.com/ext_tw_video_thumb/910233742634917889/pu/img/waCFeiC9GO7DYezt.jpg,,,RT @CUBoulder: A summer job in a -30 degree freezer: our students study ancient ice cores with @INSTAAR. #BeBoulder https://t.co/Wl5UkEmrQu,['#BeBoulder'],Wed Sep 20 18:59:13 +0000 2017
910574985961459713,photo,https://pbs.twimg.com/media/DKLbgkpWAAIYqQ2.jpg,,,RT @bigboulderPARK: 🍃🍂🍁👀 #beboulder https://t.co/iPLoloCIDf,['#beboulder'],Wed Sep 20 18:42:48 +0000 2017
910562118088486916,photo,https://pbs.twimg.com/media/DKLbgkpWAAIYqQ2.jpg,,,RT @bigboulderPARK: 🍃🍂🍁👀 #beboulder https://t.co/iPLoloCIDf,['#beboulder'],Wed Sep 20 17:51:41 +0000 2017
910556526368165893,photo,https://pbs.twimg.com/media/DKLbgkpWAAIYqQ2.jpg,,,RT @bigboulderPARK: 🍃🍂🍁👀 #beboulder https://t.co/iPLoloCIDf,['#beboulder'],Wed Sep 20 17:29:27 +0000 2017
910532693250772993,photo,https://pbs.twimg.com/media/DKLbgkpWAAIYqQ2.jpg,,,RT @bigboulderPARK: 🍃🍂🍁👀 #beboulder https://t.co/iPLoloCIDf,['#beboulder'],Wed Sep 20 15:54:45 +0000 2017
910531534653988865,photo,https://pbs.twimg.com/media/DKLbgkpWAAIYqQ2.jpg,,,🍃🍂🍁👀 #beboulder https://t.co/iPLoloCIDf,['#beboulder'],Wed Sep 20 15:50:09 +0000 2017
910527755170848768,photo,https://pbs.twimg.com/media/DKLYFfDX0AA4FYR.jpg,,,"startin’ to look nice around here, even to a colorblind guy... 🍃🍂🍁 #beboulder #winteriscoming #poconos https://t.co/JNhCHCyaK5","['#beboulder', '#winteriscoming', '#poconos']",Wed Sep 20 15:35:08 +0000 2017
910519258274304001,Not_Specified,,,,Learn how you can get up to $30K for undergrad/grad research and #language study today at #norlinlibrary at 3PM @CUBoulder #BeBoulder,"['#language', '#norlinlibrary', '#BeBoulder']",Wed Sep 20 15:01:22 +0000 2017
910234859745968128,video,https://pbs.twimg.com/ext_tw_video_thumb/910233742634917889/pu/img/waCFeiC9GO7DYezt.jpg,,,RT @CUBoulder: A summer job in a -30 degree freezer: our students study ancient ice cores with @INSTAAR. #BeBoulder https://t.co/Wl5UkEmrQu,['#BeBoulder'],Tue Sep 19 20:11:16 +0000 2017
910234292579651585,video,https://pbs.twimg.com/ext_tw_video_thumb/910233742634917889/pu/img/waCFeiC9GO7DYezt.jpg,,,A summer job in a -30 degree freezer: our students study ancient ice cores with @INSTAAR. #BeBoulder https://t.co/Wl5UkEmrQu,['#BeBoulder'],Tue Sep 19 20:09:01 +0000 2017
910211548999766016,Not_Specified,,,,"""I'm not gonna drink and be productive today--""
'Your computer is working on updates: 20%'
""Well I tried!""
#beboulder #fml #collegestudents","['#beboulder', '#fml', '#collegestudents']",Tue Sep 19 18:38:38 +0000 2017
910171777518759938,Not_Specified,,,,Learn how you can get up to $30K for undergrad/grad research and #language study tomorrow at 3PM at #norlinlibrary @CUBoulder #BeBoulder,"['#language', '#norlinlibrary', '#BeBoulder']",Tue Sep 19 16:00:36 +0000 2017
909880968089161728,Not_Specified,,,,"We're in beautiful Boulder this evening (9/18) for the @CUBoulder , Meet the Firms Business Career Fair!… https://t.co/wdx6u5ThC2",[],Mon Sep 18 20:45:02 +0000 2017
909783092637913088,Not_Specified,,,,"I need a 50 gallon drum of Redbull.

#beboulder #cuboulder #redbull #deathwishcoffee","['#beboulder', '#cuboulder', '#redbull', '#deathwishcoffee']",Mon Sep 18 14:16:06 +0000 2017
909617164348305409,Not_Specified,,,,RT @enwillis: PRSSA is coming in hot this semester! #BeBoulder #PRBuffs https://t.co/QPGQ3sfnXt,"['#BeBoulder', '#PRBuffs']",Mon Sep 18 03:16:46 +0000 2017
909461320881233920,Not_Specified,,-105.259,40.0194,"#beboulder #milehigh #hikingadventures @ Boulder, Colorado https://t.co/pKOoNKrek9","['#beboulder', '#milehigh', '#hikingadventures']",Sun Sep 17 16:57:30 +0000 2017
909171193642496000,Not_Specified,,,,RT @bigboulderPARK: BBP team rider @ryanstevenson33 dropped a new spring edit from his late season visit to @MammothUnbound #beboulder : ht…,['#beboulder'],Sat Sep 16 21:44:38 +0000 2017
909132760144646146,Not_Specified,,,,"Colorado, football looks good on you.  Let's go Buffs! @cuboulder #cubuffs #drinkyourfate #TheRiseIsReal #beboulder… https://t.co/46roIuH6xV","['#cubuffs', '#drinkyourfate', '#TheRiseIsReal', '#beboulder']",Sat Sep 16 19:11:55 +0000 2017
909116035877310464,photo,https://pbs.twimg.com/media/DJ3ULrfVAAEWZKJ.jpg,,,Things are lookin' up 😉🍂#boulder #beboulder #pearlstreetmall @bouldercolorado https://t.co/gWPm9kB9Fo,"['#boulder', '#beboulder', '#pearlstreetmall']",Sat Sep 16 18:05:28 +0000 2017
909064465341071361,Not_Specified,,,,#skobuffs #GOBUFFS time to break that Top 25 with a win today! #BeBoulder,"['#skobuffs', '#GOBUFFS', '#BeBoulder']",Sat Sep 16 14:40:32 +0000 2017
910554995333857280,Not_Specified,,,,#WednesdayWisdom  Come pick up your groceries at the #Boulder Farmer's Market from 4-8PM today!  @bldrfarmersmkt… https://t.co/jH7KVOxrLX,"['#WednesdayWisdom', '#Boulder']",Wed Sep 20 17:23:22 +0000 2017
910267290322636806,photo,https://pbs.twimg.com/media/DKHrPfCW0AASOTX.jpg,,,"Limpio, barato, buena comida. #ArchwayCafe #PearlStreet #NYC #Brooklin https://t.co/0g1Z37OfsX","['#ArchwayCafe', '#PearlStreet', '#NYC', '#Brooklin']",Tue Sep 19 22:20:08 +0000 2017
909600990734594048,Not_Specified,,-105.259,40.0194,#boulder #livemusic #colorado #indie #art #pearlstreet #beers #guitar #party #rock #drums #bass… https://t.co/jL94o5yIWx,"['#boulder', '#livemusic', '#colorado', '#indie', '#art', '#pearlstreet', '#beers', '#guitar', '#party', '#rock', '#drums', '#bass']",Mon Sep 18 02:12:30 +0000 2017
909216306448257024,Not_Specified,,-105.278063,40.018379,"Fun day up in Boulder for Fall Fest 😁🌞🍻
#boulder #fallfestival #colorado #pearlstreet @ Pearl… https://t.co/MosEkogaNJ","['#boulder', '#fallfestival', '#colorado', '#pearlstreet']",Sun Sep 17 00:43:54 +0000 2017
909159409078685697,Not_Specified,,-105.278063,40.018379,"Boulder Fall Fest!
#pearlstreet #bouldercolorado @ Pearl Street Mall https://t.co/zHDF64Y1az","['#pearlstreet', '#bouldercolorado']",Sat Sep 16 20:57:49 +0000 2017
909049094907351040,Not_Specified,,-105.278063,40.018379,Ever see an upside down #Piano player? #Travel to #Boulder #pearlstreet &amp; u will @ Pearl Street… https://t.co/Zk3Bqqu8OX,"['#Piano', '#Travel', '#Boulder', '#pearlstreet']",Sat Sep 16 13:39:28 +0000 2017
908789268344008704,Not_Specified,,,,"Liquid Stranger, Manic Focus
Plus: Luzcid, Honeycomb (DJ x Beatbox Set) #PearlStreet 
9/30 at 8:30PM. 💥💥💥

https://t.co/J7XuWX5KQE",['#PearlStreet'],Fri Sep 15 20:27:00 +0000 2017
908697057740943362,Not_Specified,,,,Happy Friday! Come check out our new awning!  #pearlstreet #downtownboulder #sweets #coffee #smiles https://t.co/290qzTEp9Y,"['#pearlstreet', '#downtownboulder', '#sweets', '#coffee', '#smiles']",Fri Sep 15 14:20:35 +0000 2017
907621104180649985,Not_Specified,,,,#westpearl Happy Tuesday Boulder! #curedwest has all your breakfast and lunch needs! Come say Hey! #pearlstreet… https://t.co/0MXQHHPsoc,"['#westpearl', '#curedwest', '#pearlstreet']",Tue Sep 12 15:05:08 +0000 2017
910958234860527616,Not_Specified,,-105.2705456,40.0149856,"We're #hiring! Click to apply: Class A CDL Owner Operator, Truck Driver Jobs - https://t.co/ouYkRcVwQb #Transportation #Boulder, CO #Job","['#hiring', '#Transportation', '#Boulder', '#Job']",Thu Sep 21 20:05:42 +0000 2017
910956898056310784,Not_Specified,,-105.280098,40.018767,Janice of obliquedesignboulder looking fly ~ good thing her scooter matches our decor… https://t.co/RfTIxdtkQ5,[],Thu Sep 21 20:00:23 +0000 2017
910947204105424896,Not_Specified,,-105.280098,40.018767,"Third Thursday is tonight!! We'll see you all from 5-8 for monthly networking, pub cheese, and… https://t.co/kvG4KFuH2t",[],Thu Sep 21 19:21:52 +0000 2017
910945038300979200,Not_Specified,,-105.28063,40.0169799,We are excited for djknives to take over the ladies night at boulder_house with iamdroptalk!! We… https://t.co/wpxCxVCIpd,[],Thu Sep 21 19:13:16 +0000 2017
910942286594285568,Not_Specified,,-105.2705456,40.0149856,"See our latest #Boulder, CO #job and click to apply: Director, Head of Architecture - https://t.co/ZejZ4dsDl4 #IT #Hiring #CareerArc","['#Boulder', '#job', '#IT', '#Hiring', '#CareerArc']",Thu Sep 21 19:02:20 +0000 2017
910940071234125825,Not_Specified,,-105.28,40.02,"current weather in Boulder: haze, 83°F
18% humidity, wind 8mph, pressure 1007mb",[],Thu Sep 21 18:53:32 +0000 2017
910939407800197120,Not_Specified,,-105.280678,40.018063,"As we get ready to celebrate our 5 year anniversary this evening, we’re also celebrating a… https://t.co/WtPeAnNckn",[],Thu Sep 21 18:50:53 +0000 2017
910938285232447488,Not_Specified,,-105.2705456,40.0149856,"This #job might be a great fit for you: Mortgage Loan Originator NMLS - Boulder Market - https://t.co/KSt6VHbd48 #Banking #Boulder, CO","['#job', '#Banking', '#Boulder']",Thu Sep 21 18:46:26 +0000 2017
910929822972469248,Not_Specified,,-105.28,40.02,"temperature up 52°F -&gt; 78°F
humidity down 70% -&gt; 22%
wind 3mph -&gt; 7mph",[],Thu Sep 21 18:12:48 +0000 2017
910926526241050624,Not_Specified,,,,Thx for the cape @WatsonUBoulder &amp; @ElmoreSam ! Inspired by your heroic scholars &amp; my deeply cool co-panelists… https://t.co/fZGQhhnw8X,[],Thu Sep 21 17:59:42 +0000 2017
910926238331662337,Not_Specified,,-105.27729356,40.01538243,Persian Kotlet Sandwich at Dushanbe Tea House #twEATs #foodporn @ Boulder Teahouse https://t.co/BJPI5whD0T,"['#twEATs', '#foodporn']",Thu Sep 21 17:58:34 +0000 2017
910922437209899008,Not_Specified,,-105.2705456,40.0149856,"Want to work at AT&amp;T? We're #hiring in #Boulder, CO! Click for details: https://t.co/pMLfzuz9WS #Retail #Job #Jobs","['#hiring', '#Boulder', '#Retail', '#Job', '#Jobs']",Thu Sep 21 17:43:27 +0000 2017
910922424044023808,Not_Specified,,-105.28289,40.01696,"Pour out a rose-flavored Italian soda for baristas who have moved away. This one's for you,… https://t.co/5kodoM0BdX",[],Thu Sep 21 17:43:24 +0000 2017
910915169210982400,Not_Specified,,-105.2783,40.0073099,"REDBAR HOTEL (thanks for the HEAT @redbarradio 🔥) @ The Hill - Boulder, CO https://t.co/SpGT4BdnGw",[],Thu Sep 21 17:14:34 +0000 2017
910914321298817024,Not_Specified,,-105.2705456,40.0149856,"Can you recommend anyone for this #job? Peak Time Teller (18 hrs/week) Boulder, CO - Boulder North Branch - https://t.co/hiUl1Jz5pp",['#job'],Thu Sep 21 17:11:12 +0000 2017
910914275207770113,Not_Specified,,-105.2783,40.0073099,"poser @ The Hill - Boulder, CO https://t.co/yVWhRNXwBb",[],Thu Sep 21 17:11:01 +0000 2017
910903059248668672,Not_Specified,,-105.2705456,40.0149856,"This #job might be a great fit for you: CDL A Owner Operator, Truck Driver - https://t.co/z8tZgKFpLY #Transportation #Boulder, CO #Hiring","['#job', '#Transportation', '#Boulder', '#Hiring']",Thu Sep 21 16:26:27 +0000 2017
910899503410098176,Not_Specified,,-105.28184,40.0161,"Family.  Some blood and some not, but still family.  amberpaigereaves @ The MED https://t.co/fgopX3DFyd",[],Thu Sep 21 16:12:19 +0000 2017
910897822127472642,Not_Specified,,-105.2813573,40.0260623,"See our latest #Boulder, CO #job and click to apply: Team Member - https://t.co/oc7nlkEmqx #MilSpouse #Hiring #CareerArc","['#Boulder', '#job', '#MilSpouse', '#Hiring', '#CareerArc']",Thu Sep 21 16:05:39 +0000 2017
910893862402404354,Not_Specified,,-105.2705456,40.0149856,"Can you recommend anyone for this #job? CDL A Team Owner Operator, Truck Driver - https://t.co/y30zvEyVcM #Transportation #Boulder, CO","['#job', '#Transportation', '#Boulder']",Thu Sep 21 15:49:55 +0000 2017
910893288273666053,Not_Specified,,-105.280098,40.018767,"Updating the seating chart now that we've got a full house! 
·
·
·
#fullhouse #coworking… https://t.co/Egt0CacgqM","['#fullhouse', '#coworking']",Thu Sep 21 15:47:38 +0000 2017
910891591560294400,Not_Specified,,-105.269134,40.0136145,Thinking about ABBA's greatest hits album 💭💭💭 @ Chatauqua Park- Flat… https://t.co/UZnazVJ3Rz,[],Thu Sep 21 15:40:53 +0000 2017
910888205683060736,Not_Specified,,-105.2705456,40.0149856,"This #job might be a great fit for you: Shipping &amp; Receiving Clerk - https://t.co/XhFbxSaftZ #Manufacturing #Boulder, CO #Hiring","['#job', '#Manufacturing', '#Boulder', '#Hiring']",Thu Sep 21 15:27:26 +0000 2017
910882547202224129,photo,https://pbs.twimg.com/media/DKQa2DlUMAEDTFO.jpg,,,"Seriously, @TwitterBoulder, you look great today. https://t.co/P83oyxPiKE",[],Thu Sep 21 15:04:57 +0000 2017
910878955263184896,Not_Specified,,-105.278063,40.018379,"Boulders fall festival on Pearl Street. Great art, music and entertainment.… https://t.co/ukvs1QNiXB",[],Thu Sep 21 14:50:40 +0000 2017
910875482823913473,Not_Specified,,-105.2705456,40.0149856,"Want to work at Forward Air Transportation Services? We're #hiring in #Boulder, CO! Click for details: https://t.co/mZ4pYgvSfa #Job #Jobs","['#hiring', '#Boulder', '#Job', '#Jobs']",Thu Sep 21 14:36:53 +0000 2017
910875418793783296,photo,https://pbs.twimg.com/media/DKQUWvYU8AAArC1.jpg,,,#protectedbikelane #Boulder The bike infrastructure here in Boulder is amazing! https://t.co/4LV45firkC,"['#protectedbikelane', '#Boulder']",Thu Sep 21 14:36:37 +0000 2017
910872220859211776,Not_Specified,,-105.27799,40.01621,when the outfits as colorful as ur personality 🙄🌼🌈 @ Boulder Farmers Market https://t.co/9jmzwiibgK,[],Thu Sep 21 14:23:55 +0000 2017
910871165572222976,Not_Specified,,-105.27655101,40.00801744,Yo #Boulder ladies night is coming to you. Saturday October 14th #BvsRih @ The Fox Theatre https://t.co/zdpfzncDl5,"['#Boulder', '#BvsRih']",Thu Sep 21 14:19:43 +0000 2017
910867998889582593,Not_Specified,,-105.2705456,40.0149856,"Want to work at OfficeTeam? We're #hiring in #Boulder, CO! Click for details: https://t.co/ZbRtaHnDqy #HR #Job #Jobs #CareerArc","['#hiring', '#Boulder', '#HR', '#Job', '#Jobs', '#CareerArc']",Thu Sep 21 14:07:08 +0000 2017
910866489556688898,Not_Specified,,-105.2705456,40.0149856,We're #hiring! Read about our latest #job opening here: Consumer Affairs Specialist - https://t.co/cFayy57ioJ #KellyJobs #KellyServices,"['#hiring', '#job', '#KellyJobs', '#KellyServices']",Thu Sep 21 14:01:08 +0000 2017
910866296111218690,Not_Specified,,-105.2705456,40.0149856,"We're #hiring! Read about our latest #job opening here: Team Owner Operator, Class A CDL OTR Truck Driver - https://t.co/y9UOKoMf3l","['#hiring', '#job']",Thu Sep 21 14:00:22 +0000 2017
910865730282725377,Not_Specified,,-105.2705456,40.0149856,"Can you recommend anyone for this #job? Peak Time Teller (15 hrs/week) Boulder, CO - Boulder Main Branch - https://t.co/DPqnngpHGM #Banking","['#job', '#Banking']",Thu Sep 21 13:58:07 +0000 2017
910865215125839872,Not_Specified,,-105.2705456,40.0149856,"Want to work in #Boulder, CO? View our latest opening: https://t.co/30k578Seda #Clerical #Job #Jobs #Hiring #CareerArc","['#Boulder', '#Clerical', '#Job', '#Jobs', '#Hiring', '#CareerArc']",Thu Sep 21 13:56:05 +0000 2017
910864470481657856,Not_Specified,,-105.2705456,40.0149856,"See our latest #Boulder, CO #job and click to apply: Office Manager - https://t.co/bZozzXbgfz #BusinessMgmt #Hiring #CareerArc","['#Boulder', '#job', '#BusinessMgmt', '#Hiring', '#CareerArc']",Thu Sep 21 13:53:07 +0000 2017
910863826815537152,Not_Specified,,-105.3003006,40.0141411,I woke up like this - #rangerdog killing the Thursday morning vibes! @ Boulder Canyon https://t.co/JQcgZ81AGf,['#rangerdog'],Thu Sep 21 13:50:34 +0000 2017
910849150048075777,Not_Specified,,-105.28,40.02,"current weather in Boulder: clear sky, 52°F
70% humidity, wind 3mph, pressure 1009mb",[],Thu Sep 21 12:52:14 +0000 2017
910842208860934144,Not_Specified,,-105.27021289,40.01460816,I'm at City of @BoulderColorado in CO https://t.co/HSWcVZQ8MU,[],Thu Sep 21 12:24:39 +0000 2017
910836989049442305,Not_Specified,,-105.28,40.02,"temperature down 54°F -&gt; 52°F
humidity up 53% -&gt; 61%
wind 4mph -&gt; 3mph",[],Thu Sep 21 12:03:55 +0000 2017
910792579846832128,Not_Specified,,-105.2705456,40.0149856,"See our latest #Boulder, CO #job and click to apply: Subject Matter Expert - CIP cycle development - https://t.co/EcYPx6KQw0 #STEM","['#Boulder', '#job', '#STEM']",Thu Sep 21 09:07:27 +0000 2017
